ID,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Segmentation,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7,AgeGroup,HighSpender
460403,0,0,0.7516,1,0.1885,0,-1.2758,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
459818,0,1,1.4707,0,-0.4563,0,-1.2758,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
463732,1,0,-1.3458,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462499,0,1,1.7104,0,1.8004,1,-0.5821,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
467112,1,0,-0.0274,1,-0.4563,0,-0.5821,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
459902,1,1,0.5119,1,1.8004,2,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
463233,1,1,0.392,0,-0.7787,1,1.4988,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
467721,1,0,-0.1473,1,-0.7787,0,-1.2758,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
465915,1,1,-0.2072,1,1.8004,1,-0.5821,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
464506,1,0,-0.6866,1,1.8004,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
460624,1,1,0.8115,1,0.8332,2,-0.5821,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
462020,0,0,-1.1061,1,2.4452,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464320,1,1,1.8303,0,-0.7787,2,-0.5821,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
467687,1,0,-0.3271,1,-0.4563,0,0.8052,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
461561,0,1,0.1523,1,-0.7787,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465953,0,0,0.392,1,-0.4563,0,-1.2758,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463309,1,1,0.392,1,-0.7787,1,-0.5821,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
459134,0,1,1.5307,1,-0.7787,2,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
464195,1,0,-0.8664,1,-0.7787,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467696,1,1,2.4296,1,-0.4563,2,0.1115,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
459586,1,1,1.7704,0,-0.4563,0,0.1115,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
466504,1,1,-0.3271,0,2.1228,2,1.4988,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
466792,0,1,2.3097,0,-0.7787,0,-1.2758,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
459875,1,1,1.6505,0,-0.7787,2,0.1115,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
463837,0,1,0.392,0,-0.7787,0,0.1115,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
465384,1,1,0.7516,1,-0.7787,2,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
462050,1,0,-1.4657,0,0.5108,0,0.1115,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
465268,1,1,-0.8664,0,2.4452,0,0.1115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
461370,1,0,-1.0462,1,-0.4563,0,0.1115,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464225,0,0,-0.7466,0,-0.4563,0,1.4988,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
466665,1,1,-0.0874,1,-0.7787,1,-0.5821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462290,0,0,-0.6267,1,-0.4563,0,-1.2758,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
459326,1,1,-0.5069,0,-0.4563,0,1.4988,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
464926,0,1,0.1523,0,-0.7787,2,0.1115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
460343,0,0,1.4108,1,-0.7787,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
463626,0,0,-0.5069,0,1.478,0,-0.5821,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464266,1,0,-0.9264,0,1.8004,0,0.1115,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464491,0,0,-0.0274,0,1.8004,0,-1.2758,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
467698,0,1,-0.2072,0,0.1885,1,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463440,0,1,1.7704,1,-0.7787,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
463602,0,0,-1.3458,0,1.8004,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464706,0,0,-0.6866,0,-0.4563,0,0.1115,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
467220,0,0,-0.4469,0,-0.4563,0,0.1115,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460313,1,0,-0.6866,1,2.4452,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465497,1,0,-1.1061,0,2.4452,0,0.1115,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465846,0,0,-0.2072,1,0.8332,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463374,0,0,-1.4657,0,-0.7787,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462704,1,1,0.2722,1,0.8332,2,1.4988,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
462160,0,0,-0.4469,1,0.1885,0,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461365,1,0,-0.9863,0,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464205,0,1,2.3097,0,-0.7787,2,-0.5821,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1
459294,1,0,-1.226,0,2.1228,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460318,1,0,-0.8065,1,2.4452,0,0.1115,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
467967,1,0,-0.8065,1,1.8004,0,0.8052,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
461797,1,0,-0.8065,1,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
462980,1,0,-0.9264,1,-0.4563,0,1.4988,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
462361,1,1,0.9913,1,-0.7787,0,-0.5821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
461855,0,1,0.5119,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461069,0,0,-1.4657,0,-0.4563,0,0.1115,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
467522,0,0,-1.4657,0,-0.7787,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
463327,1,1,-0.2072,0,-0.4563,0,1.4988,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
459824,1,0,-0.3271,1,1.8004,0,-1.2758,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
461051,0,1,1.6505,1,-0.4563,1,-0.5821,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
461142,0,0,-0.2072,1,-0.4563,0,0.1115,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
461521,1,1,1.4707,1,-0.7787,2,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
459422,1,1,0.392,1,-0.4563,0,0.8052,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
467792,1,0,-1.3458,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
467432,1,0,-0.8664,1,-0.4563,0,0.1115,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464016,0,1,-0.8664,1,-0.7787,2,-1.2758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
464654,0,1,-0.2672,0,-0.4563,1,0.8052,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
459111,1,1,-0.1473,1,-0.7787,0,0.8052,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
459408,1,0,-0.9264,0,-0.4563,0,-1.2758,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
466473,0,0,-1.2859,0,-0.7787,0,0.1115,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
464365,1,0,-0.5069,1,-0.4563,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460046,0,1,0.3321,1,0.1885,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466698,0,1,-1.0462,1,1.8004,0,-0.5821,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
460609,0,0,-0.6267,0,-0.4563,0,-1.2758,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
459927,0,0,-0.9863,0,-0.7787,0,-0.5821,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
467057,0,0,0.392,0,1.8004,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
466052,0,1,-0.387,1,0.8332,0,-0.5821,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
464210,1,0,-0.0274,1,-0.7787,0,-0.5821,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
465873,1,0,-0.5069,1,2.4452,0,-1.2758,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
459802,0,1,0.392,1,-0.4563,0,-1.2758,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464817,1,0,-0.7466,1,1.478,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
465540,0,1,-0.8664,0,-0.4563,2,-0.5821,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
460845,0,0,-1.4058,0,-0.7787,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
459072,1,1,1.3509,1,-0.4563,1,-0.5821,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
465694,1,1,-0.387,1,-0.4563,1,-0.5821,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
466381,1,1,0.5119,1,-0.1339,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460947,1,1,0.0924,1,1.478,2,1.4988,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
467338,0,0,-0.9863,1,-0.1339,0,2.1924,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
467189,0,1,0.1523,1,-0.4563,2,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
466456,0,1,-0.0274,0,2.1228,0,-1.2758,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
463805,0,0,-0.6866,0,1.8004,0,2.1924,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462427,1,1,2.6093,1,2.1228,0,0.8052,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
462785,0,1,-0.2072,1,-0.4563,1,1.4988,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
466906,1,0,0.9314,1,-0.4563,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
461842,1,1,1.1711,1,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
462229,1,0,-1.226,0,-0.7787,0,2.8861,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
462372,0,1,1.2909,0,-0.4563,2,-0.5821,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
462400,1,0,0.2123,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466598,0,1,0.0924,1,2.1228,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466940,1,1,2.1299,0,-0.7787,0,-1.2758,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
461754,1,1,1.2909,0,-0.4563,2,-0.5821,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1
461376,0,0,-0.3271,1,-0.7787,0,-0.5821,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
459427,0,1,-0.9264,1,-0.4563,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462025,1,0,-1.4058,0,-0.1339,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
465720,0,1,-0.4469,1,-0.4563,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466354,1,0,-1.2859,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
463857,1,1,0.7516,0,-0.7787,2,0.8052,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
465849,0,0,-0.6866,1,0.8332,0,0.1115,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
464100,0,0,-0.6267,1,-0.4563,0,-1.2758,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
461444,0,1,1.4707,1,-0.4563,2,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
461828,1,1,0.5718,1,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464711,0,1,-0.3271,1,1.478,1,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462759,1,0,-1.2859,0,-0.4563,0,1.4988,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
465349,0,1,0.3321,1,-0.7787,2,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
459449,1,1,-0.0274,1,-0.4563,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463407,0,0,-0.6267,0,-0.7787,0,-1.2758,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
466632,0,1,0.8115,1,-0.4563,2,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
464641,0,1,1.2909,1,-0.1339,0,2.1924,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
460290,0,1,0.392,1,-0.4563,2,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
462154,1,1,-0.4469,1,-0.7787,1,-0.5821,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
464754,0,1,-0.0274,0,0.5108,1,2.8861,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460167,0,0,-1.5256,0,-0.4563,0,1.4988,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
461987,0,1,-0.0274,0,-0.4563,1,-0.5821,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463259,1,1,1.8902,1,-0.7787,0,-1.2758,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
464421,0,1,-0.9863,0,-0.4563,2,0.8052,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
461628,1,1,-0.2672,1,2.4452,1,-0.5821,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
459126,1,1,1.0512,1,-0.1339,0,-0.5821,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
460639,0,1,1.7704,1,-0.4563,0,1.4988,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
465143,1,0,-1.0462,1,-0.7787,0,1.4988,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
460860,1,1,0.5119,1,1.478,1,0.8052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467629,1,1,0.392,1,-0.4563,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461720,0,0,0.452,1,-0.4563,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
460086,1,1,0.392,0,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
465832,1,1,0.5718,1,2.1228,2,1.4988,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
467070,1,1,-0.2072,0,0.8332,0,0.8052,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
459602,0,1,2.5494,0,-0.4563,0,-1.2758,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
463541,0,0,-1.0462,0,-0.7787,0,0.1115,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
462431,1,0,-0.6866,0,2.1228,0,0.8052,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
461387,0,0,-1.2859,0,0.8332,0,0.1115,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
461693,0,1,-0.4469,1,-0.4563,1,0.8052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
466793,0,1,1.1112,1,0.5108,1,0.1115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
466010,0,1,1.5307,0,-0.7787,0,-1.2758,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
465674,0,0,-0.2672,1,-0.4563,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
459405,0,1,2.2498,0,-0.7787,2,-0.5821,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
465989,0,0,-0.9264,0,2.1228,0,-0.5821,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
465598,1,0,-0.9264,1,1.1556,0,1.4988,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
466093,1,0,0.5119,1,-0.4563,0,1.4988,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
462773,0,1,-0.2072,1,0.5108,1,1.4988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467087,1,0,1.4707,1,-0.7787,0,0.1115,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
465763,0,1,-0.387,0,-0.7787,1,-0.5821,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
462958,1,0,-1.0462,0,-0.4563,0,1.4988,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
467056,0,0,-0.7466,0,1.8004,0,-1.2758,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
461990,0,1,1.4707,1,-0.7787,0,-0.5821,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
464480,1,1,-0.0874,1,-0.4563,1,0.1115,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461318,0,1,0.7516,1,-0.4563,1,2.1924,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
467398,1,1,-0.387,0,-0.4563,0,-0.5821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
464222,1,1,0.8715,1,-0.4563,0,-1.2758,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
465427,1,0,-0.6267,1,1.478,0,-1.2758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460652,0,0,-0.7466,0,1.8004,0,-1.2758,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
463642,0,0,-0.9863,1,-0.7787,0,0.1115,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
462672,1,0,-1.1061,0,1.478,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
466112,1,1,0.452,1,-0.4563,1,-0.5821,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
459831,1,1,-0.387,0,1.8004,1,0.1115,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
463027,1,1,1.5307,1,-0.4563,1,0.8052,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
462467,0,1,0.0924,0,-0.4563,0,-1.2758,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461469,1,1,-0.3271,1,-0.7787,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
461562,1,1,0.452,1,-0.4563,1,0.8052,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467051,0,0,-1.4657,0,-0.7787,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
465928,0,0,-0.6866,1,1.1556,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
462491,1,0,-0.7466,1,-0.4563,0,1.4988,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460642,1,0,-1.4657,0,2.4452,0,0.1115,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
460988,1,1,-0.1473,1,-0.7787,1,0.1115,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
460634,0,0,-0.2672,0,-0.4563,0,2.1924,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
461108,1,0,-1.3458,0,-0.4563,0,0.8052,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
464175,0,0,-0.8065,0,-0.7787,0,0.1115,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
463329,1,0,-1.226,0,-0.7787,0,2.1924,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
466153,1,1,1.2909,0,-0.7787,1,-0.5821,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
467027,1,0,-0.7466,0,0.5108,0,1.4988,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459707,0,1,1.8303,1,-0.4563,0,0.1115,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
466710,0,1,1.7704,0,-0.4563,2,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
465616,1,1,-0.0874,1,2.1228,0,-0.5821,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463173,1,0,0.2123,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
465779,0,0,-1.4657,0,-0.7787,0,1.4988,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
465826,1,1,0.0924,0,0.1885,0,2.8861,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
463063,0,0,-1.1061,0,-0.4563,0,2.8861,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
463575,0,0,-0.9264,1,-0.7787,0,0.1115,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
466480,0,1,-0.2072,1,-0.4563,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
463175,0,1,-0.2072,0,-0.4563,0,0.8052,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
462046,0,0,-0.8065,1,1.8004,0,0.1115,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
466075,0,1,0.392,1,-0.4563,1,0.8052,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
461723,1,0,-1.0462,1,1.8004,0,-0.5821,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
460783,1,1,2.3097,1,-0.7787,0,-1.2758,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
465962,1,1,-0.6267,1,-0.7787,0,-0.5821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
462781,1,0,0.392,0,-0.4563,0,-0.5821,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
466020,1,1,2.3696,0,-0.7787,0,-1.2758,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
461502,0,0,-0.387,1,2.1228,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463280,1,1,-0.387,1,1.1556,1,-0.5821,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
466936,1,1,0.6917,0,-0.4563,2,0.1115,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
460552,1,1,1.0512,1,-0.7787,0,-0.5821,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
459345,0,1,-0.2672,1,0.1885,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464256,1,1,-0.2072,1,-0.7787,0,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467097,1,1,0.6917,1,-0.1339,0,-1.2758,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
462571,1,1,0.392,1,-0.4563,1,-1.2758,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
463765,1,0,-1.0462,1,2.4452,0,0.1115,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460152,0,0,0.5718,1,-0.4563,0,-1.2758,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463415,0,0,-0.9264,1,-0.4563,0,1.4988,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
459587,0,0,-0.6866,1,1.478,0,0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
460995,0,0,-0.7466,1,-0.7787,0,-1.2758,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
465426,1,0,-0.8065,0,-0.7787,0,0.8052,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
461452,0,0,-0.7466,1,-0.7787,0,0.8052,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
460797,1,1,0.2123,1,0.5108,0,-1.2758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
466618,1,1,0.3321,1,0.1885,1,-0.5821,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
462168,1,1,-0.387,1,-0.4563,2,0.1115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
465338,1,1,0.2123,1,2.4452,1,0.8052,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
463501,1,1,0.5119,1,-0.7787,2,-0.5821,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
460817,0,0,-1.4058,0,-0.4563,0,2.8861,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
459726,1,1,2.1299,0,-0.7787,2,-0.5821,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1
463516,1,1,0.2123,0,-0.4563,2,2.1924,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
466751,0,0,-1.4058,1,-0.4563,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
463359,1,0,-1.226,0,-0.4563,0,0.8052,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
